,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
7,846325380,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,19069,33451,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 10:00:36,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,19.069,33.451,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 10:00:36
8,846325380,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,45950,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 10:01:28,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,45.95,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 10:01:28
9,846325380,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,44495,42820,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 10:02:13,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,44.495,42.82,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 10:02:13
10,846325380,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,13858,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 10:03:39,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,13.858,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 10:03:39
0,846180739,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4104,1977,,False,"ShopOrderBO:0001,60840244",28-05-2020 09:57:10,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.104,1.977,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 09:57:10
1,846180739,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,209787,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 09:57:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,209.787,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 09:57:15
2,846180739,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,9122,88420,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 10:00:44,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.122,88.42,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 10:00:44
3,846180739,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4180,3808,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 10:02:21,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.18,3.808,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 10:02:21
4,846180739,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,8114,14178,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 10:02:28,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.114,14.178,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 10:02:28
5,846180739,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13300,18064,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 10:02:50,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.3,18.064,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 10:02:50
6,846180739,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9462,4027,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 10:03:21,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.462,4.027,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 10:03:21
7,846180739,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18083,33691,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 10:03:34,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.083,33.691,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 10:03:34
8,846180739,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43526,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 10:04:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.526,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 10:04:25
9,846180739,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,46593,43488,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 10:05:08,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,46.593,43.488,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 10:05:08
10,846180739,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,14533,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 10:06:37,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,14.533,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 10:06:37
0,846319651,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4056,1976,,False,"ShopOrderBO:0001,60840244",28-05-2020 10:21:09,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.056,1.976,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 10:21:09
1,846319651,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,211671,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 10:21:14,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,211.671,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 10:21:14
2,846319651,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8922,90247,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 10:24:45,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.922,90.247,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 10:24:45
3,846319651,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4178,3966,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 10:26:23,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.178,3.966,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 10:26:23
4,846319651,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7861,14214,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 10:26:30,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.861,14.214,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 10:26:30
5,846319651,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13541,19174,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 10:26:51,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.541,19.174,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 10:26:51
6,846319651,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9651,3911,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:23,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.651,3.911,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 10:27:23
7,846319651,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,19111,33563,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:35,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,19.111,33.563,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 10:27:35
8,846319651,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43605,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 10:28:27,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.605,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 10:28:27
9,846319651,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,44173,42224,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 10:29:10,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,44.173,42.224,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 10:29:10
10,846319651,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,3,14256,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 10:30:36,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,14.256,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 10:30:36
0,846462594,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,4007,2011,,False,"ShopOrderBO:0001,60840244",28-05-2020 10:22:09,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.007,2.011,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 10:22:09
1,846462594,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,3,214436,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 10:22:15,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.003,214.436,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 10:22:15
2,846462594,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8757,91984,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 10:25:49,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.757,91.984,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 10:25:49
3,846462594,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4188,4054,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:28,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.188,4.054,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 10:27:28
4,846462594,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7681,13820,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:36,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.681,13.82,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 10:27:36
5,846462594,A012500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,70,3760,A010206,1,1,0,0,0,13482,18797,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:56,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler vorbördeln,N,,Station 3.11 Vorbördeln Nr. 2,O, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,13.482,18.797,Monti2 Ve,A010206,A012500Zähler vorbördeln,3760,28-05-2020 10:27:56
6,846462594,A012600,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,80,3864,A010206,1,1,0,0,0,9636,3966,"ResourceBO:0001,3760",False,"ShopOrderBO:0001,60840244",28-05-2020 10:28:27,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler fertigbördeln,N,,Station 3.11 Fertigbördeln Nr. 2,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,9.636,3.966,Monti2 Ve,A010206,A012600Zähler fertigbördeln,3864,28-05-2020 10:28:27
7,846462594,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,18539,32531,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",28-05-2020 10:28:39,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,18.539,32.531,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,28-05-2020 10:28:39
8,846462594,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,4,43890,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",28-05-2020 10:29:29,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.004,43.89,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,28-05-2020 10:29:29
9,846462594,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,44178,42383,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",28-05-2020 10:30:12,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,44.178,42.383,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,28-05-2020 10:30:12
10,846462594,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,4,14139,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",28-05-2020 10:31:38,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,14.139,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,28-05-2020 10:31:38
0,846298202,A011350,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,10,4535,A010204,1,1,0,0,0,3957,2001,,False,"ShopOrderBO:0001,60840244",28-05-2020 10:24:09,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Ventil verschrauben,N,,Ventilmontage Gaszähler AP 4,S,,Ventilmontage,LEVEL1,ASSEMBLY,60840244,0,111,94,,,3.957,2.001,Monti2 Ve,A010204,A011350Ventil verschrauben,4535,28-05-2020 10:24:09
1,846298202,A011900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,30,3862,A0102,1,1,0,0,0,4,210623,"ResourceBO:0001,4536",False,"ShopOrderBO:0001,60840244",28-05-2020 10:24:14,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Messwerk einsetzen,N,,Station 4.01.01 Ventilm. Handauflagepl.,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.004,210.623,Monti2 Ve,A0102,A011900Messwerk einsetzen,3862,28-05-2020 10:24:14
2,846298202,A012000,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,40,3629,A010205,1,1,0,0,0,8888,93813,"ResourceBO:0001,3862",False,"ShopOrderBO:0001,60840244",28-05-2020 10:27:44,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,8.888,93.813,Monti2 Ve,A010205,A012000Oberteil dosieren,3629,28-05-2020 10:27:44
3,846298202,A012200,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,50,3630,A010205,1,1,0,0,0,4199,4088,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60840244",28-05-2020 10:29:25,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60840244,0,111,94,,,4.199,4.088,Monti2 Ve,A010205,A012200Unterteil aufsetzen,3630,28-05-2020 10:29:25
4,846298202,A012300,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,60,3631,A010206,1,1,0,0,0,7708,14278,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60840244",28-05-2020 10:29:33,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60840244,0,111,94,,,7.708,14.278,Monti2 Ve,A010206,A012300Falz auflegen,3631,28-05-2020 10:29:33
